x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Oncorhynchus mykiss:LC50:4:Mortality,11,5.79914632581668,-8.9681112525742,2.77616462978954,8.73989577220166,0.688605612898359
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,RAT_TEST_Rat:LD50:NA:Mortality,11,7.18541212767547,-8.90462346314469,3.12995083636696,14.9754340011066,0.603591245092453
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ALGAE_Raphidocelis subcapitata:EC50:4:Population,11,13.4912189042306,-14.5735965226441,4.49703359722489,74.8195957831223,0.589704189471718
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:LC50:2:Mortality,11,6.6854442226064,-10.6702473416535,2.6605326499294,11.0521342702406,0.57098588040945
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:EC50:2:Mortality,10,3.14405318572526,-4.48831471243997,1.78594262048056,1.94401112162085,0.877716062034298
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:EC50:2:Intoxication,10,74.502683190074,-117.958185912121,2.36810192401309,1314.68725787958,0.754518554708957
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Lepomis macrochirus:LC50:4:Mortality,10,-12.1654643018448,19.3286042914425,2.3003295575531,34.274570345098,0.695105341675306
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Ictalurus punctatus:LC50:4:Mortality,10,1.11740980935444,-1.08806008724367,2.82413050796556,0.635035308290765,0.517198464497786
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:LC50:4:Mortality,9,3.10368759107473,-3.88045957303476,0.618033835591362,0.730164171933151,0.959563752151521
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:NOEC:21:Mortality,9,2.42631782743292,-4.52097585106162,1.06608790168898,0.815796309048004,0.919702794679021
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:EC50:2:Immobility,9,6.14885870176745,-6.09838022240385,2.34710900579377,10.120854865884,0.841637927984448
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Poecilia reticulata:LC50:2:Mortality,9,2.01903560783179,-1.98622460044764,1.56922960606736,0.8851335116724,0.837700479400759
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:EC50:1:Intoxication,9,3.68041346457437,-4.16426700260324,2.11524323877327,3.41857228136597,0.830184720341785
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Lepomis macrochirus:LC50:2:Mortality,9,3.31912572413024,-3.14830921284518,2.15490477860662,2.87717991354915,0.790445506642633
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Cyprinus carpio:LC50:2:Mortality,9,2.91632343393819,-2.49385674159438,2.48463129388367,2.62403080693165,0.787489542196059
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Ceriodaphnia dubia:LC50:2:Mortality,8,3.31734676495417,-4.63608939666501,0.820179112751894,1.2307597061543,0.953320062284242
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Carassius auratus:LC50:4:Mortality,8,1.74121278038671,-2.14338027349084,0.355607368571409,0.179218199121561,0.924452283599077
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:LC50:2:Mortality,8,2.08237810783958,-1.61727436922975,1.27180288257616,0.848339990178807,0.870145414714387
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ALGAE_Raphidocelis subcapitata:NOEC:4:Population,8,2.88399358238637,-4.86551429786698,0.932134378636687,1.08563581930568,0.855961556871085
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oncorhynchus mykiss:LC50:2:Mortality,8,1.76853293233414,-1.47498582223509,1.39764117155981,0.721131958637369,0.854545450076022
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,ZF_EMBRYO2_Danio rerio:LC50:NA:Mortality,8,4.08066693273669,-6.14637393543585,1.32111152816703,2.915006596662,0.829940743652125
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Lepomis macrochirus:EC50:4:Mortality,8,1.91803871768754,-1.74201857268083,1.68371110126746,0.984733700953763,0.763392033317598
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia pulex:LC50:2:Mortality,8,55.1825021449364,-53.1948076354232,1.97277966486011,751.162623817444,0.761424620968606
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Channa punctata:LC50:4:Mortality,8,3.07946637915912,-2.35609541136709,2.32318251244578,3.04427315207858,0.743917987822641
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oryzias latipes:LC50:2:Mortality,8,1.37224996633639,-0.463446474631343,0.93887918299783,0.338356797257832,0.718865338690134
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:LC50:1:Mortality,8,5.24214780776223,-8.2984113083836,2.00690325808402,7.14460410644513,0.699042496126172
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oncorhynchus mykiss:EC50:4:Mortality,8,1.69532080865405,-1.69564559867257,2.01495537770048,0.975770513294988,0.656812140176655
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,RAT_EMPIRICAL_Rat:LD50:NA:Mortality,8,22.427913352706,-31.8170402899981,2.10395340318257,132.552035539455,0.648316205928373
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oreochromis niloticus:LC50:4:Mortality,8,0.97314881047172,-0.293500461121264,1.49860683517336,0.364726924142908,0.562921421099252
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Cyprinodon variegatus:LC50:4:Mortality,8,0.740340147733945,-0.82637557961696,1.25511456634301,0.242880912020708,0.52943387387087
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:LC50:3:Mortality,7,2.26800648586422,-2.49835788424364,0.336793490713969,0.295601405675793,0.93734034774122
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Ceriodaphnia dubia:LC50:1:Mortality,7,2.72371194795282,-3.14247828609098,1.48244594789424,1.78287564301969,0.889015036394562
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oncorhynchus kisutch:LC50:4:Mortality,7,7.76270779899455,-8.46997553287234,1.12065020214248,9.80723134307079,0.88302520292118
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:NOEC:32:Mortality,7,2.34059390908951,-3.63463295112591,1.44412611578566,1.33651393220253,0.864289560747925
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oreochromis niloticus:LC50:2:Mortality,7,1.0727656934379,-0.684177549056354,0.683800566207735,0.21010517085024,0.854601502279682
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:NOEC:21:Reproduction,7,9.53573104193398,-7.13663500312354,0.764612494402083,10.0415648459288,0.848102169143237
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:EC50:2:Mortality,7,4.48887787129398,-8.44668908715757,1.23094841485406,3.71922702654483,0.826714324363915
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Pimephales promelas:LC50:4:Mortality,7,1.18776146193162,-1.37288580677583,0.472345013525674,0.162674090266423,0.777020356676923
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Poecilia reticulata:LC50:3:Mortality,7,4.66672328913942,-5.08833834328739,1.2390469505779,4.03191298679378,0.745461904610827
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Danio rerio:LC50:4:Mortality,7,-16.3812914821463,25.2997718259158,1.02420881531537,39.4096107709019,0.731102215063427
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,ALGAE_Raphidocelis subcapitata:EC50:4:Population,7,-9.27827796213291,13.1042446806524,1.49841199525559,18.6416241758462,0.664211092172281
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Echinogammarus tibaldii:LC50:4:Mortality,7,-6.56915884856092,7.41546146200279,2.07626270604002,13.0964268405865,0.650185095427477
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Oncorhynchus mykiss:EC50:4:Mortality,7,-6.7961650564543,12.1196848734407,1.64592934467285,11.0954118030706,0.618431378515986
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Lepomis macrochirus:EC50:4:Mortality,7,-14.3865630950176,25.6315885090994,1.73262713762073,51.477143744303,0.612778021608612
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Ictalurus punctatus:LC50:4:Mortality,7,1.0554735670582,-1.22202107103111,0.737079427909007,0.222600561821538,0.612191588594627
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Gammarus italicus:LC50:4:Mortality,7,7.64741853306833,-9.55968216620566,2.17005035694156,18.4401610799556,0.526137285258534
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:EC50:2:Immobility,6,-4.0002095414335,4.87384773712719,0.361884056561313,1.02543926917726,0.937781302884786
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Morone saxatilis:LC50:4:Mortality,6,3.01815329749568,-3.75042253416135,0.694328589990698,1.16985680520135,0.936465875606656
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oncorhynchus mykiss:LC50:3:Mortality,6,1.95289979657329,-2.21305425210558,0.797132245038014,0.639541540501997,0.931739133619103
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oryzias latipes:LC50:4:Mortality,6,2.51535808118602,-2.44662286164334,0.989031291542496,1.20777637691657,0.881077752670676
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Channa punctata:LC50:3:Mortality,6,3.73622920172354,-3.72473212018449,1.18396062351565,2.9518917983481,0.845208588609809
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oreochromis mossambicus:LC50:4:Mortality,6,2.91417625828196,-2.88814582041887,1.76704573871107,2.79559101321395,0.811897497317564
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Channa punctata:LC50:2:Mortality,6,4.22863594689774,-4.22706450759977,1.40603100534501,4.42463005915411,0.811756562724213
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:EC50:1:Intoxication,6,-4.33257667854911,4.8958946619139,0.959860136792236,3.16293443035705,0.805015568793612
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Cyprinodon variegatus:EC50:4:Mortality,6,0.651018255334385,-0.562972973585215,0.543748521375995,0.129033768786983,0.792296232956254
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ALGAE_Raphidocelis subcapitata:IC50:4:Population,6,2.45182687251484,-4.0252350858562,0.742038415662817,0.867128161529795,0.790644773791731
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Salvelinus fontinalis:LC50:4:Mortality,6,0.727329044858177,-0.470116872944866,0.73662181732055,0.187716718739853,0.77917516331986
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Penaeus duorarum:LC50:4:Mortality,6,6.93985042810631,-7.04689399068495,1.49027654688683,12.210711028915,0.776867273446879
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:LC50:7:Mortality,6,2.52836184167717,-3.07245410221284,1.4013312815851,1.72658344896393,0.731440463984832
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ALGAE_Raphidocelis subcapitata:EC50:3:Population,6,-7.16638363680332,7.50545828195916,1.92997017861904,16.8412589483216,0.643013773648672
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Tilapia mossambica:LC50:4:Mortality,6,1.79770845037684,-1.68628733080295,0.506015285942888,0.356888842781502,0.591092815838474
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:NOEC:21:Mortality,6,19.9773999055195,-34.4214693193588,1.44091260503742,96.0840166910337,0.562810608448791
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Heteropneustes fossilis:LC50:4:Mortality,6,1.5219800609677,-0.154078079576798,1.74834810817085,0.966377068818254,0.538375806221259
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,ZF_EMBRYO1_Danio rerio:AC50:NA:Mortality,6,35.036176047669,-59.5055678744808,1.35545425725283,277.536856955219,0.506816970404298
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Oreochromis niloticus:LC50:4:Mortality,6,-0.151639077995949,0.912750875621752,0.671925880788966,0.114562736660825,0.427575804921941
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Poecilia reticulata:LC50:4:Mortality,6,-0.930042394710031,2.04392982053385,0.377879384582025,0.117456177057981,0.420426739934254
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Tilapia mossambica:LC50:4:Mortality,6,2.63203167251792,-4.09389081099364,0.84199954917747,1.11250463610488,0.399845318486744
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Cyprinus carpio:LC50:4:Mortality,6,-1.58988245094598,3.52812005767057,0.71805867299078,0.422185733244391,0.394708370295154
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Oryzias latipes:LC50:2:Mortality,6,0.836732921730647,-0.778143666843072,1.08360788990695,0.307044265638848,0.375515240941827
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Salvelinus fontinalis:LC50:4:Mortality,6,1.94508374719438,-2.84028678206809,1.95724524154931,1.56036509331029,0.277437877641459
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ZF_EMBRYO1_Danio rerio:AC50:NA:Mortality,6,2.94333972854334,-2.37517935642575,2.71884542287394,4.37881327579196,0.19559274048417
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:NOEC:21:Population,5,2.27707238281172,-3.13574776927069,0.085229469902531,0.105429853782082,0.992877941414166
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Ceriodaphnia dubia:NOEC:7:Mortality,5,2.65892401452135,-4.34961225536627,0.0868320997962986,0.140144871525396,0.988708845121633
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Pimephales promelas:LC50:2:Mortality,5,1.70902917666717,-2.18152668842502,0.0518713328487368,0.04067522442031,0.981436203763909
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia pulex:EC50:2:Intoxication,5,5.9124725410226,-5.06420500850857,0.167358511922469,1.20355310012681,0.975486763173859
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Hyalella azteca:LC50:4:Mortality,5,3.10157709159451,-4.03648203840376,0.235887646895512,0.50101500442028,0.975039359064661
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Thamnocephalus platyurus:LC50:1:Mortality,5,2.37786612541784,-2.49722307797611,0.360092576019324,0.479229011095015,0.964608857725646
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Brachionus calyciflorus:LC50:1:Mortality,5,1.52836653898917,-1.47838778395989,0.109162752517099,0.0728312986131306,0.95480509002945
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Gammarus fasciatus:LC50:4:Mortality,5,2.12402712788025,-4.19243635802063,0.403107596885538,0.444344797800099,0.944496871093108
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:NOEC:7:Growth,5,2.05264543105561,-3.48198244620678,0.366148545458844,0.381772343034961,0.936370776186704
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:NOEC:7:Mortality,5,2.08923327293877,-3.36482154939787,0.391415998164779,0.419981198647085,0.933302478947183
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Paramecium caudatum:LC50:1:Mortality,5,2.30223239362593,-2.24867456408011,0.129886638109615,0.163664281656789,0.92703235811643
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Oncorhynchus tshawytscha:LC50:4:Mortality,5,2.29561602047618,-3.40004070170911,0.301598410578842,0.378195534652947,0.925214964284748
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Labeo rohita:LC50:4:Mortality,5,1.57436199901199,-0.793979561512607,0.537452047004281,0.373917826164008,0.923838816548073
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Anguilla japonica:LC50:4:Mortality,5,0.425182269840789,-0.105886476654982,0.0783030201643024,0.0184917274440103,0.91607910737974
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:NOEC:35:Mortality,5,2.78324283348029,-5.09497042114646,0.838043814503295,1.46598010050272,0.912786384213675
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:EC50:4:Mortality,5,1.1614161900312,-0.604296898831779,0.457419226727873,0.214885266864773,0.902626455175946
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Fundulus heteroclitus:LC50:4:Mortality,5,3.69932455584975,-1.76478804257015,0.477502961905654,1.40242640630668,0.901197139263762
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Gammarus pulex:LC50:4:Mortality,5,3.32329804134635,-3.55317372204609,0.961624151737706,2.31641985271186,0.897596304062656
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Pimephales promelas:LC50:3:Mortality,5,2.27662039122537,-2.19731920038309,0.832206442510234,1.02910655434057,0.880927644304148
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Micropterus salmoides:LC50:4:Mortality,5,1.74583971929689,-1.58639275509547,0.559880292977782,0.453274194693603,0.87343323223068
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia pulex:EC50:2:Immobility,5,2.6252618421349,-4.52123006929393,1.08638587316239,1.71475140565737,0.863210858737773
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Lepomis macrochirus:LC50:2:Mortality,5,-5.0723783002121,8.58006361227127,0.52073004002917,2.7837208996728,0.856793018968355
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Echinogammarus tibaldii:LC50:4:Mortality,5,-1.76132461022171,1.67346187469394,0.375638233593645,0.308193469280745,0.84349204933153
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Salmo trutta:LC50:4:Mortality,5,6.6201109442245,-8.72328459330702,0.942883685629583,8.45311609860619,0.842437406232266
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Salmo trutta:LC50:4:Mortality,5,22.6168511556641,-38.3801041824027,0.917789236050629,94.0774269275287,0.831582570701445
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Daphnia magna:NOEC:21:Reproduction,5,-3.26926170506418,1.78130393211972,0.46903816518067,1.09643037810013,0.831514394418776
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia magna:EC50:1:Immobility,5,4.33386546060176,-3.9283302480756,0.600619145547981,2.37633641539003,0.829265539697479
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Americamysis bahia:EC50:4:Mortality,5,2.94848344234697,-4.48876288279116,1.64022589526873,3.17992385763721,0.814207035820493
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Danio rerio:LC50:2:Mortality,5,1.37348773945592,-0.566963154021117,0.49208988108666,0.284080395117221,0.808163568984187
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Daphnia pulex:LC50:1:Mortality,5,4.58358071056058,-4.80965739435612,0.992946488207021,4.37079397858166,0.783263764647068
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ALGAE_Raphidocelis subcapitata:EC50:2:Population,5,2.66440000243865,-4.176849920837,0.721931120532963,1.16938798132269,0.769203269798118
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Palaemonetes pugio:LC50:4:Mortality,5,3.36836082550953,-2.54811379799422,2.09232696737824,5.16631292425158,0.75073635677877
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ALGAE_Raphidocelis subcapitata:NOEC:4:Mortality,5,3.33280648054824,-6.05228421472427,0.680208186335908,1.64713759633869,0.747459125992516
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Gambusia affinis:LC50:4:Mortality,5,1.57740059254207,-1.29225086348198,1.04846811311702,0.731451748857089,0.655179563724655
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Carassius auratus:LC50:2:Mortality,5,0.782494688445407,0.314915724360388,0.364496375332041,0.117535350830826,0.634423798616102
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Poecilia reticulata:LC50:2:Mortality,5,2.14046374180035,-3.24960375610188,0.951551031306458,1.062232598317,0.627565571857054
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Carassius auratus:LC50:2:Mortality,5,0.396768701265986,0.195243517766753,0.46732487917541,0.108178737257281,0.500847146543805
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Cyprinodon variegatus:LC50:4:Mortality,5,-6.68718757487003,10.1847699995085,0.891909786533869,8.15535153034369,0.50049651152484
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,FISH_Ictalurus punctatus:EC50:4:Mortality,5,1.84005688166269,-1.14350284307234,1.69297494006908,1.48501305676183,0.480873585819751
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Acartia tonsa:LC50:4:Mortality,5,-0.361310517508129,-0.525163062786512,0.688575146500836,0.155693077746053,0.450082826219917
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,ALGAE_Raphidocelis subcapitata:IC50:3:Population,5,26.5694401609772,-32.7410910856989,1.18088853729604,166.962323159803,0.44941928605815
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Oncorhynchus mykiss:LC50:2:Mortality,5,1.74889379573026,-3.18010253246132,1.05376982963517,0.855372265196242,0.433264539554694
NEMATODE_Caenorhabditis elegans:EC10:2:Growth,INVERT_Eurytemora affinis:LC50:4:Mortality,5,4.58879691904698,-4.49064842683046,1.55018766102862,6.83851557092621,0.360274614275413
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,INVERT_Gammarus italicus:LC50:4:Mortality,5,-1.51312755679367,1.41622164683446,1.03908968857297,0.683628536748868,0.33869371011989
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Ictalurus punctatus:EC50:4:Mortality,5,14.0956539992881,-22.1035395678776,1.43404938851416,57.2723364596872,0.334915062947573
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Cyprinodon variegatus:EC50:4:Mortality,5,-3.25199562637193,5.60522520201931,1.18988155806076,2.75468897748378,0.271372164433416
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Oreochromis niloticus:LC50:2:Mortality,5,0.700330551695778,-0.590246994528866,0.972253687216059,0.289821606466344,0.264440749789099
NEMATODE_Caenorhabditis elegans:EC50:2:Growth,FISH_Cyprinus carpio:LC50:2:Mortality,5,1.3066587325394,-1.04795012481207,1.14543535567173,0.620220495569455,0.149117735641511
