x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared
Caenorhabditis elegans:EC10:2:Growth,Caenorhabditis elegans:AC50:NA:Growth,9,0.948461170785104,0.107464975598707,2.46231415308898,0.519706583687301,0.555972908705191
